tmdb_id,genre_id
817,878
4771,80
4771,18
4771,9648
9732,16
9732,10751
9732,12
241251,53
816,878
816,35
816,80
12163,18
12163,10749
34584,18
34584,10751
34584,14
34584,12
9392,12
9392,27
232672,35
58233,80
58233,12
58233,28
58233,35
58233,53
853,10752
2280,14
2280,18
2280,35
2280,10749
2280,10751
257445,12
257445,27
257445,35
3981,35
3981,10749
15472,18
15472,53
15472,80
15472,9648
37136,35
37136,80
225565,35
225565,10749
4248,35
9800,18
9739,80
9739,28
9739,878
9804,12
9804,28
109491,14
109491,18
109491,10749
57212,18
57212,10752
258480,10749
258480,18
6557,35
6557,10749
6023,18
6023,10749
7555,28
7555,53
8967,18
8967,14
9472,35
1586,53
1586,9648
10719,35
10719,10751
10719,14
51828,18
51828,10749
242512,27
658,12
658,28
658,53
20943,35
20943,10749
9286,27
9286,9648
2277,35
2277,878
10137,16
10137,14
10137,10751
10137,35
818,35
818,80
818,878
13310,27
13310,18
172385,16
172385,12
172385,35
172385,10751
770,18
770,10749
770,10752
16871,27
16871,53
276907,80
276907,53
3176,18
3176,53
3176,12
2486,14
2486,28
2486,12
2486,10751
938,37
10184,35
10184,10749
10184,18
1493,35
1493,80
1493,28
59965,53
59965,28
59965,9648
90,28
90,35
90,80
76,18
76,10749
1374,18
308531,14
308531,28
308531,12
308531,35
1620,28
1620,80
1620,18
1620,53
8810,12
8810,28
8810,53
8810,878
77877,18
77877,10749
9016,12
9016,16
9016,10751
9016,14
9016,878
9495,14
9495,28
9495,53
23169,18
23169,10749
68737,12
68737,14
392,35
392,18
392,10749
266647,12
266647,10751
266647,14
582,18
582,53
7340,27
7340,53
68727,53
68727,80
68727,18
68727,9648
639,35
639,10749
639,18
9982,16
9982,10751
9982,35
12477,16
12477,18
12477,10752
295964,18
1669,28
1669,12
1669,53
18487,53
18487,18
18487,80
1578,18
8645,53
8645,878
664,28
664,12
664,18
15121,18
15121,10751
15121,10402
15121,10749
87492,18
87492,53
308369,35
308369,18
228970,18
257091,35
571,27
35690,18
35690,10751
35690,10749
871,878
871,12
871,18
871,28
49730,14
49730,53
49730,27
1966,10752
1966,36
1966,28
1966,12
1966,18
1966,10749
2123,35
65057,35
65057,18
8329,27
8329,9648
646,12
646,28
646,53
12429,16
12429,10751
227719,878
227719,53
146,12
146,18
146,28
146,10749
9029,35
9029,10749
1367,18
4256,35
2898,35
2898,10749
9705,28
9705,80
9705,53
103663,18
52451,12
52451,28
52451,53
59108,28
59108,35
9602,35
9602,10749
470,18
470,80
470,53
1587,10749
1587,18
11778,18
11778,10752
2164,28
2164,12
2164,878
714,12
714,28
714,53
9390,35
9390,18
9390,10749
109443,35
829,80
829,18
829,9648
829,53
663,27
663,53
663,80
8367,12
9506,35
49527,28
49527,53
49527,80
109451,16
109451,10751
109451,35
9078,16
9078,10751
7840,12
7840,28
7840,18
7840,14
9476,12
9476,18
9476,10749
9476,28
9471,28
9471,12
9471,35
74465,18
74465,35
74465,10751
241,80
241,53
241,18
12222,16
12222,35
12222,10751
12222,12
12222,14
43539,10749
43539,18
43539,53
43539,80
957,35
957,878
10202,14
10202,35
10202,10751
10202,10749
10316,18
243688,27
243688,53
50348,80
50348,18
50348,53
10330,35
12113,28
12113,18
12113,53
9473,16
9473,35
9473,10402
62215,18
62215,878
764,27
1690,27
1885,18
9297,16
9297,35
9297,10751
9297,14
23048,878
23048,35
23048,12
46705,18
46705,10749
391,37
1656,28
1656,12
11619,12
11619,16
11619,35
11619,10751
89492,35
6145,53
8835,35
316023,35
5236,28
5236,35
5236,80
5236,9648
881,18
80035,35
8068,53
8068,28
8068,80
9032,35
9032,18
37958,14
37958,28
37958,18
76025,18
86825,18
86825,27
86825,53
1371,18
10054,28
10054,35
10054,10751
10054,12
346,28
346,18
805,27
805,18
805,9648
10501,12
10501,16
10501,35
10501,10751
10830,35
10830,10751
10830,14
55779,27
55779,9648
1970,27
1970,9648
1970,53
615,18
77987,18
77987,53
77987,80
8054,12
8054,14
8054,9648
1369,28
1369,12
1369,53
1369,10752
10521,35
10948,12
10948,16
10948,18
10948,10751
13649,35
13649,18
13649,10751
13649,10402
9362,28
9362,27
3082,18
3082,35
1738,28
1738,878
1738,53
3034,35
3034,878
55787,18
55787,10749
15092,28
15092,53
15092,80
27573,28
36643,12
36643,28
36643,53
38117,18
38117,14
38117,10749
149509,53
149509,27
149509,18
149509,14
265195,18
265195,53
265195,35
68,35
68,878
10515,12
10515,14
10515,16
10515,28
10515,10751
10515,10749
4538,12
4538,18
4538,35
60935,27
60935,878
60935,9648
60935,53
9486,12
9486,28
9486,35
9919,35
9919,10749
38408,35
38408,10749
38408,18
2907,27
2907,35
2907,14
947,12
947,18
947,36
947,10752
7735,18
7735,53
8656,28
8656,18
8656,10749
9023,37
9023,16
9023,12
9023,35
9023,10751
274167,35
402,53
402,9648
2252,53
2252,80
2252,9648
11452,35
11452,10749
168530,28
168530,35
10022,28
10022,35
10022,18
10022,10751
10022,53
10312,35
10312,18
1089,28
1089,53
1089,80
82703,16
82703,12
82703,10751
46838,35
46838,27
9489,35
9489,10749
9772,28
9772,53
154400,18
154400,80
1246,18
11887,35
11887,18
11887,10751
11887,10402
11887,10749
19994,35
19994,27
4233,27
4233,9648
49517,18
49517,53
49517,9648
2310,12
2310,28
2310,16
37247,18
9323,28
9323,16
9323,878
9637,9648
9637,12
9637,35
26388,18
26388,53
26388,9648
766,14
766,27
766,35
1381,18
1381,12
1381,878
1381,10749
171274,35
171274,10749
171274,80
171274,18
171274,9648
8920,16
8920,35
8920,10751
9767,10749
9767,35
13809,28
13809,80
13809,53
19912,27
19912,9648
59,18
59,53
59,80
20453,18
20453,35
20453,10749
796,18
796,10749
796,53
8374,28
8374,53
8374,80
11917,27
11917,53
11917,80
49526,80
49526,28
49526,53
62835,28
62835,53
62835,80
62835,18
4442,12
4442,14
4442,28
4442,35
4442,53
9837,12
9837,16
9837,18
9837,10751
9837,10402
2288,18
2288,10749
86829,18
86829,10402
334,18
10591,35
321741,18
9481,18
9481,9648
9481,53
9481,80
1832,14
1832,35
1832,12
201088,80
201088,18
201088,9648
1443,18
1443,10749
9470,28
9470,35
9470,80
9470,14
112949,10749
2666,9648
2666,878
37094,80
37094,18
37094,53
44040,27
44040,9648
44040,53
239,35
239,10749
8055,18
8055,10749
10637,18
11216,18
11216,10749
376570,27
376570,53
314,28
314,80
180299,28
180299,80
180299,53
756,16
756,10751
756,10402
1934,10749
1934,36
9603,35
9603,18
9603,10749
9477,12
9477,10752
9477,36
252,10751
252,14
943,12
943,28
943,35
943,53
943,80
4148,18
4148,10749
37056,35
37056,18
37056,10749
2756,12
2756,28
2756,53
2756,878
5123,10751
5123,18
5123,10402
249397,18
249397,9648
87818,35
24420,18
24420,10749
24420,14
329833,35
137093,35
4995,18
609,27
81,12
81,16
81,14
6795,10751
6795,14
6795,878
6795,12
8619,12
77174,10751
77174,16
77174,12
77174,35
786,18
786,10402
14560,28
14560,12
14560,35
14560,10751
205,18
205,36
205,10752
6075,28
6075,80
6075,18
6075,53
9291,35
9291,18
9334,28
9334,14
9334,12
5174,28
5174,35
5174,80
5174,53
63311,18
63311,27
63311,9648
63311,53
9315,53
9315,18
9315,9648
5966,35
5966,10749
109410,18
267193,28
267193,35
8741,18
8741,36
8741,10752
149,878
149,16
4512,28
4512,18
4512,37
37821,28
37821,35
37821,53
37821,10749
1213,53
1213,80
1213,18
256274,27
256274,53
1267,16
1267,35
1267,10751
20048,35
20048,10749
83899,27
83899,53
83899,9648
7220,28
7220,80
7220,18
4513,27
4513,53
82525,80
82525,18
82525,53
19898,28
19898,27
19898,9648
19898,878
19898,53
944,28
944,12
944,35
944,80
944,53
421,12
421,35
421,18
9257,28
9257,53
9257,80
210479,18
210479,53
4257,35
246741,35
246741,27
18501,28
18501,53
18501,878
228326,10749
228326,16
228326,12
228326,35
228326,10751
228326,14
77866,53
77866,28
77866,18
77866,80
239571,18
239571,10749
25,18
25,10752
9801,35
9801,10749
58224,35
58224,10751
71,18
71,35
71,10402
657,28
657,53
657,12
23437,27
23437,9648
23437,53
239563,35
2292,35
622,27
622,9648
622,53
9820,35
9820,18
9820,10751
16859,16
16859,12
16859,18
16859,14
9614,35
1541,18
1541,53
1541,80
1541,12
88794,18
88794,80
88794,36
9355,28
9355,12
9355,878
9889,35
9889,10749
1621,35
9475,18
319,28
319,53
319,80
319,10749
251516,28
251516,35
251516,878
251516,14
765,27
765,35
765,14
72113,35
72113,18
440,14
440,28
440,878
440,53
440,27
768,27
768,9648
768,53
793,80
793,18
793,9648
793,53
41439,27
41439,80
914,35
8584,12
8584,28
8584,35
8584,37
9354,12
9354,35
9354,10751
9354,878
9598,14
9598,18
9598,35
9598,10751
18533,18
18533,28
18533,80
23047,12
23047,14
23047,28
10313,35
10313,10752
22804,27
22804,9648
42188,18
42188,10749
42188,878
10999,28
10999,12
10999,53
49520,35
8413,27
8413,878
8413,9648
64689,80
64689,53
4234,27
4234,9648
229297,35
229297,18
229297,10749
16614,35
59678,28
59678,35
59678,878
872,35
872,10402
872,10749
3558,18
9361,28
9361,12
9361,18
9361,36
9361,10749
9361,10752
179144,35
179144,18
62838,35
62838,10749
169,878
169,28
169,53
1262,35
1262,18
1262,14
1262,10749
11283,14
11283,35
11283,10751
1955,18
1955,36
339527,80
339527,18
339527,9648
192,18
192,53
192,9648
2976,10751
2976,35
2976,10402
2976,10749
8872,10402
8872,35
11247,35
80,18
80,10749
10358,35
41436,27
41436,53
140420,16
140420,10751
140420,10749
69,18
69,10402
69,10749
124459,35
5925,12
5925,18
5925,36
5925,53
5925,10752
7461,18
7461,28
7461,53
7461,80
8922,27
8922,53
164457,53
164457,18
164457,80
462,18
783,18
783,36
22972,10752
22972,28
22972,12
22972,18
22972,53
819,80
819,18
819,53
6978,28
6978,12
6978,35
6978,14
2652,18
2652,53
9792,27
9792,53
11130,35
11130,18
11130,10751
11130,10749
64685,18
9593,12
9593,14
9593,28
9593,35
9593,10751
11007,35
84199,18
84199,35
84199,10749
109091,53
109091,80
109091,18
926,35
926,10751
926,878
11674,35
11674,10751
81796,28
81796,53
81796,878
1103,878
1103,28
68722,18
149870,16
152742,18
152742,10749
152742,80
152742,9648
97,878
97,28
97,12
8202,28
8202,878
9327,14
9327,35
9327,10749
9327,878
12556,14
12556,35
12556,10749
264999,35
264999,18
264999,10402
41216,16
41216,12
41216,10751
41216,14
865,28
865,878
2005,10402
2005,35
88005,35
88005,18
88005,10749
88005,878
6972,18
77931,14
77931,10751
77931,35
77931,16
167,18
167,878
38321,28
38321,878
38321,14
38321,53
38321,27
6415,28
6415,12
6415,35
11282,35
11282,12
8848,53
8848,80
8848,18
6038,28
6038,12
6038,35
6038,37
9574,35
9574,10751
9574,878
612,18
612,28
612,36
612,53
3050,35
3050,10751
3050,14
245703,12
245703,18
245703,878
12153,35
222936,18
222936,35
222936,10749
1370,28
1370,12
1370,53
1370,10752
36685,35
36685,27
36685,10402
36685,878
49021,28
49021,12
49021,53
51739,14
51739,16
51739,10751
100241,27
100241,53
3597,27
3597,53
3597,9648
308639,80
308639,18
308639,35
10066,27
13363,878
13363,18
313922,27
313922,80
313922,53
406,18
1574,28
1574,35
1574,80
1574,18
1574,10402
147773,35
147773,18
1598,80
1598,53
9655,35
9655,18
9655,10751
9655,10749
43923,35
43923,18
286554,10749
286554,35
2044,10749
2044,18
2044,9648
63492,35
63492,10749
170687,16
170687,35
170687,10751
170687,14
154,28
154,12
154,878
154,53
1375,18
11545,35
11545,18
23398,35
23398,10751
23398,16
23398,14
23398,10402
208134,35
212716,18
212716,35
212716,10749
9381,28
9381,12
9381,878
9381,53
10204,28
10204,12
10204,35
17609,18
17609,27
17609,53
71859,18
71859,53
8346,35
8346,18
8346,10749
968,80
968,18
968,53
72571,27
6278,12
6278,28
6278,14
26389,28
26389,80
26389,53
37472,28
37472,36
37472,18
1268,10751
1268,35
37707,27
37707,53
37707,878
619,53
619,28
619,18
619,10402
619,10749
7512,12
7512,35
7512,878
11439,53
11439,9648
1278,18
1278,10749
152747,28
152747,12
152747,18
18947,18
18947,35
595,80
595,18
7484,12
7484,16
7484,10751
2207,28
2207,12
2207,80
2207,53
8643,80
8643,18
8643,27
8643,53
9352,35
104,28
104,18
104,53
199,878
199,28
199,12
199,53
10601,12
10601,14
10601,10751
13455,28
14337,878
14337,18
14337,53
1904,18
1904,36
1904,10749
8195,28
8195,53
8195,80
8195,12
9373,27
9388,35
9388,18
369557,10749
369557,18
369557,10402
5825,35
3989,10402
3989,12
3989,16
3989,28
3989,35
171372,35
171372,18
171372,9648
19,18
19,878
1248,80
1248,18
1248,53
10147,18
10147,35
10147,80
11199,28
11199,12
11199,35
928,35
928,27
928,14
9387,12
9387,14
9387,28
9992,12
9992,14
9992,16
9992,10751
1887,18
1887,36
58431,10749
58431,27
58431,35
58431,53
9384,35
9384,80
241848,9648
241848,53
241848,28
533,12
533,16
533,35
533,10751
665,28
665,12
665,18
665,36
2022,35
2022,10749
12144,16
12144,12
12144,10751
96724,18
96724,10749
642,36
642,18
642,37
642,80
268920,28
268920,35
268920,80
801,35
801,18
801,10752
8328,10402
8328,18
8328,10749
41402,18
41402,27
41402,9648
9374,14
9374,35
38167,18
712,35
712,18
712,10749
2330,28
2330,35
2330,80
220289,53
220289,878
6537,27
6537,18
6537,53
8923,80
8923,18
9902,27
9902,53
7445,18
7445,53
7445,10752
9397,28
9397,35
9397,878
2757,35
2757,80
2757,18
29427,9648
29427,27
29427,28
129670,18
129670,12
79,18
79,12
79,28
79,36
10320,18
10320,27
10320,53
19901,14
19901,27
19901,28
19901,53
19901,878
9383,28
9383,878
9383,53
978,12
978,18
978,36
1592,80
1592,18
1592,9648
1592,53
2135,878
2135,12
2135,28
951,35
4970,27
4970,53
9482,878
22894,27
8009,12
8009,28
8009,14
8536,28
8536,12
8536,14
8536,878
106747,28
106747,80
106747,53
271969,12
271969,18
271969,28
1429,80
1429,18
3563,35
3563,10749
522,35
522,18
522,36
7552,35
9277,35
9277,80
9277,18
8390,35
8390,10749
25376,80
25376,18
25376,9648
25376,10749
243,35
243,18
243,10749
243,10402
4476,12
4476,18
4476,10749
4476,10752
38745,35
9714,35
9714,10751
10996,10751
10996,12
10996,16
10996,35
11969,28
11969,12
11969,18
11969,36
11969,37
87516,18
87516,53
87516,9648
87516,28
252838,35
401,35
401,18
401,10749
858,35
858,18
858,10749
921,10749
921,18
921,36
984,28
984,80
984,53
10139,36
10139,18
85889,80
85889,18
85889,35
254473,28
254473,80
254473,18
96,28
96,35
96,80
245,18
245,35
245,10749
31867,28
31867,878
31867,53
31867,80
48988,35
32823,35
13051,28
9360,12
9360,27
9360,53
387,28
387,18
387,36
387,10752
387,12
26466,27
4488,27
553,80
553,18
553,53
8814,12
8814,28
8814,27
11072,37
11072,35
71880,35
13597,12
13597,10751
13597,14
8292,28
8292,80
30497,27
58151,27
58151,35
8914,28
8914,878
8914,53
9408,16
9408,35
9408,10751
9336,35
9336,80
10024,18
13600,12
13600,10751
13600,14
1844,10749
1844,18
1844,9648
76494,10749
76494,35
76494,18
2309,12
2309,10751
2309,14
22825,53
22825,878
2133,18
11319,14
11319,10751
11319,16
11319,12
6466,27
227973,16
8874,35
8874,10749
10065,27
10065,53
10065,18
1428,28
10585,27
10585,53
8470,18
8470,53
8470,80
287424,27
8452,878
9894,35
9894,18
9894,53
11003,10749
11003,35
338,35
338,18
338,10749
1281,35
19899,35
19899,10749
473,9648
473,18
473,53
696,35
696,18
696,10749
9350,28
9350,12
9350,53
282984,9648
282984,18
41210,35
41210,10749
41210,18
43593,35
43593,27
87826,35
923,27
43933,18
43933,53
43933,878
12159,18
12159,14
12159,10749
24238,16
24238,35
24238,18
9007,35
9007,14
9007,10749
503,12
503,28
503,18
503,53
9620,28
9620,12
9620,9648
9620,878
9620,53
77953,35
455,35
455,18
455,10749
8204,12
8204,10751
8204,14
9631,28
9631,12
9631,80
9631,18
9631,9648
9631,53
11836,16
11836,35
11836,10751
266294,35
1535,28
1535,80
1535,53
10331,27
6282,35
6282,18
6282,10402
6282,10749
9947,28
9947,14
46146,14
46146,27
4141,28
4141,53
4141,35
4141,80
37950,18
48231,18
48231,53
9571,35
9571,18
9595,28
9595,35
9595,10752
9913,18
9913,27
9913,9648
9913,53
23488,14
23488,18
23488,53
205220,18
152603,18
152603,10749
9279,10751
9279,35
132344,10749
132344,18
9567,28
9567,18
9567,10752
9539,27
9539,18
9539,53
10734,80
10734,18
42297,18
42297,10749
13813,28
13813,18
13813,36
13813,10752
16523,10751
16523,14
28355,27
28355,9648
28355,53
24803,10749
24803,18
9955,28
9955,35
9955,18
244458,35
244458,80
244458,27
244458,53
48171,18
48171,53
48171,27
623,35
623,80
841,28
841,878
841,12
256961,28
256961,35
256961,10751
8005,35
15373,35
39013,18
1588,35
6171,18
6171,27
6171,878
6171,53
1900,53
1900,18
1900,80
16866,878
16866,16
16866,10751
16866,35
16866,12
638,18
638,53
638,9648
660,12
660,28
660,53
10045,28
10045,53
10045,878
814,27
814,35
12096,28
12096,35
12096,80
12096,9648
12096,10751
490,14
490,18
11172,35
11172,10402
11172,10749
1523,18
11005,18
11459,12
11459,35
11459,10751
151960,16
151960,10751
151960,12
151960,35
2609,35
8193,35
9493,35
975,18
975,10752
4836,18
4836,53
4836,80
11679,28
11679,12
11679,80
11679,18
11679,9648
11679,53
238215,14
238215,35
238215,18
81836,10749
81836,35
10567,16
10567,10751
10679,28
10679,35
10679,878
11621,35
11621,16
11621,12
681,12
681,28
681,53
7978,18
7978,27
7978,53
8337,28
8337,27
8337,878
8337,53
8461,27
8461,53
8461,80
84332,35
84332,10749
84332,878
84332,18
24253,18
24253,28
24253,53
24253,80
24253,9648
146239,35
409,18
409,10749
409,10752
888,14
888,35
888,10751
11451,35
11451,10751
11451,12
11451,14
11451,10749
2112,18
2112,28
2112,53
2112,80
10673,80
10673,18
9316,28
9316,53
11978,18
37137,35
37137,80
826,18
826,36
826,10752
10376,14
1251,28
1251,12
1251,18
1251,10752
5528,18
8274,35
8840,14
9036,12
9036,18
9036,10751
9268,28
9268,18
9268,9648
9268,53
11635,35
698,28
698,12
698,53
698,878
979,18
979,53
979,80
979,9648
9285,35
9285,12
241239,80
241239,18
241239,53
284536,53
284536,80
284536,18
709,12
709,28
709,53
378,35
378,80
9759,28
9759,12
9759,80
9759,53
12620,10749
12620,35
296100,35
45772,16
45772,10751
146238,80
146238,53
146238,18
1255,27
1255,18
1255,878
9494,35
9494,10749
103332,35
103332,10749
103332,14
103332,18
1547,27
1547,35
1647,28
1647,53
2289,18
157849,53
34016,35
34016,10749
3432,18
3432,80
3432,9648
3432,53
8051,35
8051,18
8051,10749
9641,35
10950,18
38778,35
152,878
152,12
152,9648
667,28
667,53
667,12
7516,28
7516,35
7516,80
7516,53
253,12
253,28
253,53
2069,35
2069,80
3509,16
3509,878
3509,53
9645,27
9645,9648
9645,53
71688,36
71688,18
5,80
5,35
521,80
521,9648
521,53
1580,80
1580,18
1580,9648
1580,53
17610,35
17610,12
55,18
55,53
795,18
795,14
795,10749
2758,35
2758,10751
2758,14
62206,28
62206,12
62206,35
4824,28
4824,53
4824,12
4824,80
245706,80
245706,18
245706,9648
2605,35
2605,10751
2605,878
36593,35
36593,80
55420,18
55420,878
700,12
700,28
700,53
8836,18
8836,9648
8836,878
8836,53
49797,53
49797,27
599,18
682,12
682,28
682,53
9488,28
9488,12
9488,10751
14001,27
3683,10752
3683,18
3683,36
8424,18
8424,35
8424,10749
9341,28
9341,53
9341,12
9341,878
9896,12
9896,35
10027,28
10027,80
10590,28
10590,36
10590,10752
16538,35
29917,53
29917,9648
50839,53
50839,18
5994,35
5994,18
5994,10749
5994,14
9778,35
9778,10749
18480,35
37169,27
112336,18
1636,14
1636,35
1636,10749
10708,35
10708,10751
1788,18
1788,10751
1788,10402
1788,10749
4564,35
4564,18
4564,10749
12279,28
12279,12
12279,35
12279,10751
12279,878
1911,12
1911,14
1911,28
8859,35
10159,12
10159,28
10159,35
10159,53
23082,35
23082,10749
23082,14
1645,80
1645,18
1645,53
6950,28
6950,18
6950,878
6950,53
11551,35
11551,12
11551,14
11551,878
11551,28
34813,28
34813,12
34813,80
34813,9648
34813,53
3175,18
3175,10749
3175,10752
10663,35
9372,99
9372,35
9372,18
13836,12
13836,10751
13836,14
13836,878
13836,53
13836,28
2026,9648
2026,18
2026,53
2026,80
7347,18
7347,28
7347,80
11024,9648
11024,14
11024,12
11024,35
19585,14
19585,28
19585,12
19585,10751
19585,35
23742,28
23742,35
23742,80
860,53
860,878
4349,53
4349,28
4349,18
6615,35
6615,10749
6615,18
44603,18
44603,14
42684,878
228194,18
293310,99
691,12
691,28
691,53
707,12
707,28
707,53
7270,35
7270,18
7270,80
7270,53
8952,35
8952,18
8952,10749
9600,80
9600,35
820,18
820,53
820,36
10634,35
37233,18
37233,9648
37233,53
9535,35
9535,80
9671,12
9671,35
10025,35
10025,18
10025,10751
10025,14
10025,10749
39781,35
39781,18
239678,18
239678,35
8456,18
8456,28
9322,28
9322,53
38319,35
294963,27
294963,37
294963,12
294963,18
864,35
2082,27
7214,18
10665,53
10665,27
10665,9648
64328,35
64328,10751
64328,10402
77883,27
77883,53
2196,35
2196,18
4566,18
4566,9648
4566,80
8963,28
8963,53
8963,18
10603,12
10603,35
10603,10751
10603,10749
13335,35
13335,12
70435,28
70435,53
226486,35
8275,35
4543,35
2642,35
2642,10749
326,28
326,80
326,27
326,53
2655,18
2655,27
2655,9648
2655,53
11770,28
11770,35
33909,18
33909,80
9530,35
804,35
804,10749
9319,28
9319,53
188222,35
11395,14
11395,18
11395,35
11395,10751
137321,18
137321,14
137321,9648
137321,10749
504,80
504,18
985,18
985,14
985,27
985,878
7288,28
7288,35
7288,53
9276,27
9276,9648
9276,878
9531,35
9531,28
9531,12
9531,14
9531,878
23023,35
23023,10751
23023,14
72784,53
284,35
284,18
284,10749
2657,14
2657,18
2657,35
5549,28
