tmdb_id,imdb_id,title,original_title,overview,tagline,release_date,release_year,original_language,runtime,status,budget,revenue,popularity,vote_average,vote_count,adult
13537,tt0323944,Shattered Glass,Shattered Glass,"Fact-based 2003 drama about the young journalist Stephen Glass, who got a job at The New Republic in 1995 and for three years fabricated at least half of the stories he wrote.",,2003-11-14,2003,en,94.0,Released,6000000,2944752.0,6.0872,6.6,114.0,0
14846,tt0361841,Little Black Book,Little Black Book,"Determined to learn about her boyfriend's past relationships, Stacy -- who works for a talk show -- becomes a bona fide snoop. With her colleague, Barb, Stacy gets the names of Derek's ex-lovers and interviews them, supposedly for an upcoming show. But what she learns only adds to her confusion, and her plans begin to unravel when she befriends one of the women.",Have you ever been tempted to look inside his...,2004-08-06,2004,en,111.0,Released,35000000,22034832.0,5.093704,5.2,114.0,0
26317,tt0019760,Man with a Movie Camera,Человек с киноаппаратом,"A man travels around a city with a camera slung over his shoulder, documenting urban life with dazzling invention.",,1929-01-08,1929,ru,68.0,Released,0,0.0,4.694378,8.1,114.0,0
26617,tt0065724,Five Easy Pieces,Five Easy Pieces,"A drop-out from upper-class America picks up work along the way on oil-rigs when his life isn't spent in a squalid succession of bars, motels, and other points of interest.",He rode the fast lane on the road to nowhere.,1970-09-12,1970,en,98.0,Released,0,0.0,9.721297,7.2,114.0,0
28053,tt1174730,City Island,City Island,"The Rizzos, a family who doesn't share their habits, aspirations, and careers with one another, find their delicate web of lies disturbed by the arrival of a young ex-con brought home by Vince, the patriarch of the family, who is a corrections officer in real life, and a hopeful actor in private.",Truth is stranger than family,2009-03-06,2009,en,104.0,Released,6000000,6670712.0,7.016044,6.9,114.0,0
57825,tt0361411,Bride & Prejudice,Bride & Prejudice,"A Bollywood update of Jane Austen's classic tale, in which Mrs. Bakshi is eager to find suitable husbands for her four unmarried daughters. When the rich single gentlemen Balraj and Darcy come to visit, the Bakshis have high hopes, though circumstance and boorish opinions threaten to get in the way of romance.",Bollywood meets Hollywood... And it's a perfect match,2004-02-11,2004,en,111.0,Released,7000000,0.0,9.55791,6.5,114.0,0
3767,tt0038559,Gilda,Gilda,"Just arrived in Argentina, small-time crooked gambler Johnny Farrell is saved from a gunman by sinister Ballin Mundson, who later makes Johnny his right-hand man. But their friendship based on mutual lack of scruples is strained when Mundson returns from a trip with a wife: the supremely desirable Gilda, whom Johnny once knew and learned to hate. The relationship of Johnny and Gilda, a battlefield of warring emotions, becomes even more bizarre after Mundson disappears...",There NEVER was a woman like Gilda!,1946-02-14,1946,en,110.0,Released,0,0.0,4.562074,7.6,113.0,0
4480,tt0091288,Jean de Florette,Jean de Florette,"In a rural French village, an old man and his only remaining relative cast their covetous eyes on an adjoining vacant property. They need its spring water for growing their flowers, and are dismayed to hear that the man who has inherited it is moving in. They block up the spring and watch as their new neighbour tries to keep his crops watered from wells far afield through the hot summer. Though they see his desperate efforts are breaking his health and his wife and daughter's hearts, they think only of getting the water.",,1986-08-27,1986,fr,120.0,Released,4940939,0.0,4.883274,7.6,113.0,0
8348,tt0072288,Thunderbolt and Lightfoot,Thunderbolt and Lightfoot,"With the help of an irreverent young sidekick, a bank robber gets his old gang back together to organise a daring new heist.",Thunderbolt… the man with the reputation. Lightfoot… the kid who's about to make one!,1974-05-23,1974,en,115.0,Released,0,21700000.0,8.283863,6.6,113.0,0
9422,tt0120633,A Civil Action,A Civil Action,"Jan Schlickmann is a cynical lawyer who goes out to ""get rid of"" a case, only to find out it is potentially worth millions. The case becomes his obsession, to the extent that he is willing to give up everything - including his career and his clients' goals, in order to continue the case against all odds.",Justice has its price.,1998-03-05,1998,pt,115.0,Released,70000000,56702901.0,9.353499,6.1,113.0,0
9466,tt0120533,Celebrity,Celebrity,"The career and personal life of writer Lee are at a standstill, so he divorces his bashful wife, Robin, and dives into a new job as an entertainment journalist. His assignments take him to the swankiest corners of Manhattan, but as he jumps from one lavish party to another and engages in numerous empty romances, he starts to doubt the worth of his work. Meanwhile, top TV producer Tony falls for Robin and introduces her to the world of celebrity.",A funny look at people who will do anything to get famous... or stay famous.,1998-09-07,1998,en,113.0,Released,0,0.0,5.704352,6.0,113.0,0
9586,tt0099165,The Bonfire of the Vanities,The Bonfire of the Vanities,"After his mistress runs over a young teen, a Wall Street hotshot sees his life unravel in the spotlight, and attracting the interest of a down and out reporter.","Take one Wall Street tycoon, his Fifth Avenue mistress, a reporter hungry for fame, and make the wrong turn in The Bronx...then sit back and watch the sparks fly.",1990-12-21,1990,en,125.0,Released,47000000,15691192.0,5.507082,5.3,113.0,0
9713,tt0120701,Holy Man,Holy Man,"Eddie Murphy stars as an over-the-top television evangelist who finds a way to turn television home shopping into a religious experience, and takes America by storm.",The Comedy Where Nothing's Sacred!,1998-10-08,1998,en,114.0,Released,60000000,0.0,5.403617,4.9,113.0,0
10480,tt0171580,Nurse Betty,Nurse Betty,"What happens when a person decides that life is merely a state of mind? If you're Betty, a small-town waitress and soap opera fan from Fair Oaks, Kansas, you refuse to believe that you can't be with the love of your life just because he doesn't really exist. After all, life is no excuse for not living. Traumatized by a savage event, Betty enters into a fugue state that allows -- even encourages -- her to keep functioning... in a kind of alternate reality.",She's chasing a dream... they're chasing her.,2000-09-08,2000,en,108.0,Released,24000000,0.0,6.335925,5.9,113.0,0
11220,tt0112913,Fallen Angels,墮落天使,"A disillusioned killer embarks on his last hit but first he has to overcome his affections for his cool, detached partner. Thinking it's dangerous and improper to become involved with a colleague, he sets out to find a surrogate for his affections. Against the sordid and surreal urban nightscape, he crosses path with a strange drifter looking for her mysterious ex-boyfriend and an amusing mute trying to get the world's attention in his own unconventional ways.",,1995-09-06,1995,cn,96.0,Released,0,0.0,5.470351,7.7,113.0,0
12158,tt0114825,Vampire in Brooklyn,Vampire in Brooklyn,"Maximillian, the lone survivor of a race of vampires, comes to Brooklyn in search of a way to live past the next full moon. His ticket to survival is Rita, a NYPD detective who doesn't know she's half vampire -- and Maximillian will do whatever's necessary to put her under his spell.",A comic tale of horror and seduction.,1995-10-26,1995,en,100.0,Released,14000000,19800000.0,9.071127,4.5,113.0,0
12277,tt0279493,Undercover Brother,Undercover Brother,"An Afro-American organization, the B.R.O.T.H.E.R.H.O.O.D., is in permanent fight against a white organization ""The Man"" defending the values of the black people in North America. When the Afro-American candidate Gen. Warren Boutwell behaves strangely in his presidential campaign, Undercover Brother is hired to work undercover for ""The Man"" and find what happened with the potential candidate.",He's All Action,2002-05-31,2002,en,86.0,Released,25000000,41604473.0,5.00725,5.5,113.0,0
14817,tt0119215,Good Burger,Good Burger,Two hapless youths lead their burger joint in a fight against the giant fast-food chain across the street.,A comedy with everything on it.,1997-07-25,1997,en,103.0,Released,0,0.0,10.580421,5.4,113.0,0
15596,tt0090685,Back to School,Back to School,"Self-made millionaire Thornton Melon decides to get a better education and enrolls at his son Jason's college. While Jason tries to fit in with his fellow students, Thornton struggles to gain his son's respect, giving way to hilarious antics.","Registration starts Friday, June 13, at theaters everywhere.",1986-06-13,1986,en,96.0,Released,0,91258000.0,6.669879,6.4,113.0,0
15762,tt0091630,Night of the Creeps,Night of the Creeps,"In 1959, an alien experiment crashes to earth and infects a fraternity member. They freeze the body, but in the modern day, two geeks pledging a fraternity accidentally thaw the corpse, which proceeds to infect the campus with parasites that transform their hosts into killer zombies.",The good news is your date is here.  The bad news is.. he's dead.,1986-08-21,1986,en,88.0,Released,0,0.0,5.460546,6.6,113.0,0
16395,tt0080923,Inferno,Inferno,A young man returns from Rome to his sister's satanic New York apartment house.,"Before tenebrae, beyond suspiria there is... Inferno",1980-02-07,1980,en,107.0,Released,3000000,0.0,4.783203,6.6,113.0,0
21334,tt0118849,Children of Heaven,بچه‌های آسمان,"Zohre's shoes are gone; her older brother Ali lost them. They are poor, there are no shoes for Zohre until they come up with an idea: they will share one pair of shoes, Ali's. School awaits...",A Little Secret...Their Biggest Adventure!,1997-08-01,1997,fa,89.0,Released,180000,900000.0,7.523517,7.8,113.0,0
46837,tt1523483,Kaboom,Kaboom,"Smith, a typical young college student who likes partying and engaging in acts of random sex and debauchery, has been having some interesting dreams revolving around two gorgeous women -- and is shocked when he meets the dream girls in real life. Lorelei looks just like his fantasy brunette, while a mysterious red-haired girl being chased by assassins draws him into an international conspiracy. Or is it all just a drug-induced hallucination?",Blow your mind.,2010-08-22,2010,en,86.0,Released,0,539957.0,5.44702,5.5,113.0,0
65215,tt0385690,Family Guy Presents Stewie Griffin: The Untold Story,Family Guy Presents Stewie Griffin: The Untold Story,"The major sub-plot circles around the youngest Griffin, Stewie, who has a near-death experience at a pool when a lifeguard chair falls on him, but he survives. After having a vision of being in Hell, he decides to change his ways, but this doesn't last long. While watching television, he and Brian spot a man that looks like Stewie. Brian is convinced that he is Stewie's real father, until Stewie learns that the man is actually himself as an adult, taking a vacation from his own time period. Baby Stewie visits thirty years later to discover that his adult self, going by the name Stu, is a single blue-collar middle-aged virgin working at a Circuit City-type store. Meanwhile, Peter and Lois are trying to teach their two older kids, Meg and Chris, to date. In the future, Chris, who hasn't changed much, is working as a cop and is married to a foul-mouthed hustler named Vanessa. Meg is now called Ron, since she had a sex-change after college. Written by pepperann210","All new, Outrageous, Uncensored!",2005-07-23,2005,en,88.0,Released,0,0.0,6.365552,7.0,113.0,0
